x-axis,1,2
second,Volt,Volt
-21.87500E-09,-5.79463122085E-03,+1.50475809223281E+00
-21.79688E-09,-6.09613875531E-03,+1.51732090616861E+00
-21.71875E-09,-6.39764628977E-03,+1.53239628289157E+00
-21.64063E-09,-6.69915382423E-03,+1.54495909682737E+00
-21.56250E-09,-6.92528447507E-03,+1.56003447355033E+00
-21.48438E-09,-7.22679200953E-03,+1.57510985027329E+00
-21.40625E-09,-7.52829954399E-03,+1.58767266420909E+00
-21.32813E-09,-7.82980707845E-03,+1.60023547814490E+00
-21.25000E-09,-8.05593772930E-03,+1.61279829208070E+00
-21.17188E-09,-8.20669149653E-03,+1.62787366880366E+00
-21.09375E-09,-8.43282214737E-03,+1.64043648273946E+00
-21.01563E-09,-8.65895279821E-03,+1.65299929667526E+00
-20.93750E-09,-8.88508344906E-03,+1.66556211061106E+00
-20.85938E-09,-9.03583721629E-03,+1.67812492454686E+00
-20.78125E-09,-9.18659098352E-03,+1.69068773848267E+00
-20.70313E-09,-9.33734475075E-03,+1.70325055241847E+00
-20.62500E-09,-9.41272163436E-03,+1.71330080356711E+00
-20.54688E-09,-9.56347540159E-03,+1.72335105471575E+00
-20.46875E-09,-9.71422916882E-03,+1.73088874307723E+00
-20.39063E-09,-9.78960605244E-03,+1.73842643143871E+00
-20.31250E-09,-9.86498293605E-03,+1.74345155701303E+00
-20.23438E-09,-9.94035981967E-03,+1.75098924537451E+00
-20.15625E-09,-10.01573670328E-03,+1.75601437094883E+00
-20.07813E-09,-10.01573670328E-03,+1.76103949652315E+00
-20.00000E-09,-10.09111358690E-03,+1.76355205931031E+00
-19.92188E-09,-10.09111358690E-03,+1.76606462209747E+00
-19.84375E-09,-10.16649047051E-03,+1.76857718488463E+00
-19.76563E-09,-10.16649047051E-03,+1.76873422005883E+00
-19.68750E-09,-10.16649047051E-03,+1.76873422005883E+00
-19.60938E-09,-10.16649047051E-03,+1.76622165727167E+00
-19.53125E-09,-10.16649047051E-03,+1.76622165727167E+00
-19.45313E-09,-10.16649047051E-03,+1.76119653169735E+00
-19.37500E-09,-10.09582464212E-03,+1.75868396891019E+00
-19.29688E-09,-10.09111358690E-03,+1.75617140612303E+00
-19.21875E-09,-10.02044775851E-03,+1.75114628054871E+00
-19.14063E-09,-9.94507087489E-03,+1.74612115497439E+00
-19.06250E-09,-9.86969399128E-03,+1.74109602940007E+00
-18.98438E-09,-9.71894022405E-03,+1.73355834103859E+00
-18.90625E-09,-9.56818645682E-03,+1.72602065267711E+00
-18.82813E-09,-9.49280957320E-03,+1.71848296431563E+00
-18.75000E-09,-9.34205580597E-03,+1.70843271316699E+00
-18.67188E-09,-9.19130203874E-03,+1.70089502480550E+00
-18.59375E-09,-8.96517138790E-03,+1.69335733644402E+00
-18.51563E-09,-8.81441762067E-03,+1.68330708529538E+00
-18.43750E-09,-8.58828696983E-03,+1.67576939693390E+00
-18.35938E-09,-8.43753320260E-03,+1.66571914578526E+00
-18.28125E-09,-8.21140255175E-03,+1.65818145742378E+00
-18.20313E-09,-7.98527190091E-03,+1.64813120627514E+00
-18.12500E-09,-7.75914125006E-03,+1.63808095512650E+00
-18.04688E-09,-7.53301059922E-03,+1.62803070397786E+00
-17.96875E-09,-7.30687994837E-03,+1.62049301561638E+00
-17.89063E-09,-7.15612618114E-03,+1.61044276446773E+00
-17.81250E-09,-6.85461864668E-03,+1.60039251331909E+00
-17.73438E-09,-6.70386487946E-03,+1.59034226217045E+00
-17.65625E-09,-6.47773422861E-03,+1.58280457380897E+00
-17.57813E-09,-6.32698046138E-03,+1.57275432266033E+00
-17.50000E-09,-6.10084981054E-03,+1.56270407151169E+00
-17.42188E-09,-5.95009604331E-03,+1.55265382036305E+00
-17.34375E-09,-5.79934227608E-03,+1.54511613200157E+00
-17.26563E-09,-5.64858850885E-03,+1.53506588085293E+00
-17.18750E-09,-5.49783474162E-03,+1.52501562970428E+00
-17.10938E-09,-5.34708097439E-03,+1.51496537855564E+00
-17.03125E-09,-5.19632720716E-03,+1.50742769019416E+00
-16.95313E-09,-5.12095032354E-03,+1.49737743904552E+00
-16.87500E-09,-5.04557343993E-03,+1.48732718789688E+00
-16.79688E-09,-4.97019655631E-03,+1.47727693674824E+00
-16.71875E-09,-4.81944278908E-03,+1.46722668559960E+00
-16.64063E-09,-4.74406590547E-03,+1.45717643445096E+00
-16.56250E-09,-4.66868902186E-03,+1.44712618330232E+00
-16.48438E-09,-4.51793525463E-03,+1.43707593215368E+00
-16.40625E-09,-4.36718148740E-03,+1.42702568100503E+00
-16.32813E-09,-4.29180460378E-03,+1.41446286706923E+00
-16.25000E-09,-4.21642772017E-03,+1.40441261592059E+00
-16.17188E-09,-4.06567395294E-03,+1.39436236477195E+00
-16.09375E-09,-3.91492018571E-03,+1.38179955083615E+00
-16.01563E-09,-3.76416641848E-03,+1.36923673690035E+00
-15.93750E-09,-3.53803576763E-03,+1.35667392296455E+00
-15.85938E-09,-3.38728200040E-03,+1.34411110902875E+00
-15.78125E-09,-3.16115134956E-03,+1.33154829509294E+00
-15.70313E-09,-2.93502069871E-03,+1.31647291836998E+00
-15.62500E-09,-2.70889004787E-03,+1.30391010443418E+00
-15.54688E-09,-2.40738251341E-03,+1.28883472771122E+00
-15.46875E-09,-2.10587497895E-03,+1.27375935098826E+00
-15.39063E-09,-1.80436744449E-03,+1.26119653705246E+00
-15.31250E-09,-1.50285991003E-03,+1.24612116032949E+00
-15.23438E-09,-1.12597549196E-03,+1.23104578360653E+00
-15.15625E-09,-824.46795750E-06,+1.21597040688357E+00
-15.07813E-09,-447.58353943E-06,+1.19838246737345E+00
-15.00000E-09,-70.69912135E-06,+1.18079452786333E+00
-14.92188E-09,+306.18529672E-06,+1.16571915114037E+00
-14.84375E-09,+683.06971480E-06,+1.14813121163024E+00
-14.76563E-09,+1.05995413287E-03,+1.13054327212012E+00
-14.68750E-09,+1.43683855094E-03,+1.11546789539716E+00
-14.60938E-09,+1.81372296902E-03,+1.09787995588704E+00
-14.53125E-09,+2.19060738709E-03,+1.08029201637692E+00
-14.45313E-09,+2.56749180517E-03,+1.06270407686679E+00
-14.37500E-09,+2.94437622324E-03,+1.04511613735667E+00
-14.29688E-09,+3.32126064131E-03,+1.02752819784655E+00
-14.21875E-09,+3.69814505939E-03,+1.00994025833643E+00
-14.14063E-09,+4.07502947746E-03,+994.86488161347E-03
-14.06250E-09,+4.37653701192E-03,+977.27694210334E-03
-13.98438E-09,+4.67804454638E-03,+962.20156538038E-03
-13.90625E-09,+4.97955208084E-03,+949.63875144458E-03
-13.82813E-09,+5.28105961530E-03,+934.56337472162E-03
-13.75000E-09,+5.50719026614E-03,+922.00056078582E-03
-13.67188E-09,+5.73332091699E-03,+909.43774685002E-03
-13.59375E-09,+5.95945156783E-03,+896.87493291422E-03
-13.51563E-09,+6.11020533506E-03,+886.82468176558E-03
-13.43750E-09,+6.33633598591E-03,+876.77443061693E-03
-13.35938E-09,+6.48708975314E-03,+869.23674225545E-03
-13.28125E-09,+6.63784352037E-03,+861.69905389397E-03
-13.20313E-09,+6.71322040398E-03,+854.16136553249E-03
-13.12500E-09,+6.78859728760E-03,+849.13623995817E-03
-13.04688E-09,+6.86397417121E-03,+844.11111438385E-03
-12.96875E-09,+7.01472793844E-03,+841.59855159669E-03
-12.89063E-09,+7.09010482205E-03,+836.57342602237E-03
-12.81250E-09,+7.09481587728E-03,+836.57342602237E-03
-12.73438E-09,+7.16548170567E-03,+836.57342602237E-03
-12.65625E-09,+7.17019276090E-03,+836.57342602237E-03
-12.57813E-09,+7.17019276090E-03,+836.57342602237E-03
-12.50000E-09,+7.24085858928E-03,+838.92895363533E-03
-12.42188E-09,+7.24556964451E-03,+841.44151642249E-03
-12.34375E-09,+7.17019276090E-03,+846.46664199681E-03
-12.26563E-09,+7.17019276090E-03,+851.49176757113E-03
-12.18750E-09,+7.17019276090E-03,+856.51689314545E-03
-12.10938E-09,+7.09481587728E-03,+861.54201871977E-03
-12.03125E-09,+7.01943899367E-03,+866.56714429410E-03
-11.95313E-09,+7.01943899367E-03,+874.10483265558E-03
-11.87500E-09,+6.94406211005E-03,+884.15508380422E-03
-11.79688E-09,+6.94406211005E-03,+891.69277216570E-03
-11.71875E-09,+6.79330834282E-03,+899.23046052718E-03
-11.64063E-09,+6.71793145921E-03,+909.28071167582E-03
-11.56250E-09,+6.56717769198E-03,+919.33096282446E-03
-11.48438E-09,+6.49180080836E-03,+929.38121397310E-03
-11.40625E-09,+6.34104704113E-03,+939.43146512174E-03
-11.32813E-09,+6.19029327390E-03,+951.99427905754E-03
-11.25000E-09,+6.03953950667E-03,+962.04453020619E-03
-11.17188E-09,+5.88878573944E-03,+974.60734414199E-03
-11.09375E-09,+5.66265508860E-03,+987.17015807779E-03
-11.01563E-09,+5.51190132137E-03,+999.73297201359E-03
-10.93750E-09,+5.21039378691E-03,+1.01229578594939E+00
-10.85938E-09,+4.98426313607E-03,+1.02737116267235E+00
-10.78125E-09,+4.75813248522E-03,+1.03993397660815E+00
-10.70313E-09,+4.53200183438E-03,+1.05249679054396E+00
-10.62500E-09,+4.30587118353E-03,+1.06505960447976E+00
-10.54688E-09,+4.00436364907E-03,+1.08013498120272E+00
-10.46875E-09,+3.77823299823E-03,+1.09521035792568E+00
-10.39063E-09,+3.47672546377E-03,+1.10777317186148E+00
-10.31250E-09,+3.25059481293E-03,+1.12033598579728E+00
-10.23438E-09,+2.94908727847E-03,+1.13289879973308E+00
-10.15625E-09,+2.72295662762E-03,+1.14546161366889E+00
-10.07813E-09,+2.49682597678E-03,+1.15802442760469E+00
-10.00000E-09,+2.27069532593E-03,+1.17058724154049E+00
-9.92188E-09,+2.04456467509E-03,+1.18315005547629E+00
-9.84375E-09,+1.81843402424E-03,+1.19571286941209E+00
-9.76563E-09,+1.59230337340E-03,+1.20576312056073E+00
-9.68750E-09,+1.29079583894E-03,+1.21832593449653E+00
-9.60938E-09,+1.06466518810E-03,+1.22837618564517E+00
-9.53125E-09,+838.53453725E-06,+1.23842643679382E+00
-9.45313E-09,+687.78077002E-06,+1.25098925072962E+00
-9.37500E-09,+461.65011918E-06,+1.26103950187826E+00
-9.29688E-09,+235.51946833E-06,+1.27108975302690E+00
-9.21875E-09,+9.38881749E-06,+1.27862744138838E+00
-9.14063E-09,-216.74183336E-06,+1.28867769253702E+00
-9.06250E-09,-518.24936781E-06,+1.30124050647282E+00
-8.98438E-09,-744.38001866E-06,+1.31129075762146E+00
-8.90625E-09,-970.51066950E-06,+1.31882844598294E+00
-8.82813E-09,-1.19664132035E-03,+1.32887869713159E+00
-8.75000E-09,-1.42277197119E-03,+1.33892894828023E+00
-8.67188E-09,-1.64890262204E-03,+1.34897919942887E+00
-8.59375E-09,-1.87503327288E-03,+1.36154201336467E+00
-8.51563E-09,-2.17654080734E-03,+1.37159226451331E+00
-8.43750E-09,-2.40267145819E-03,+1.38415507844911E+00
-8.35938E-09,-2.70417899264E-03,+1.39420532959775E+00
-8.28125E-09,-2.93030964349E-03,+1.40425558074639E+00
-8.20313E-09,-3.23181717795E-03,+1.41681839468220E+00
-8.12500E-09,-3.45794782879E-03,+1.42686864583084E+00
-8.04688E-09,-3.68407847964E-03,+1.43943145976664E+00
-7.96875E-09,-3.91020913048E-03,+1.45199427370244E+00
-7.89063E-09,-4.13633978133E-03,+1.46455708763824E+00
-7.81250E-09,-4.43784731578E-03,+1.47711990157404E+00
-7.73438E-09,-4.66397796663E-03,+1.48717015272268E+00
-7.65625E-09,-4.89010861747E-03,+1.49973296665848E+00
-7.57813E-09,-5.04086238470E-03,+1.51229578059429E+00
-7.50000E-09,-5.26699303555E-03,+1.52234603174293E+00
-7.42188E-09,-5.49312368639E-03,+1.53490884567873E+00
-7.34375E-09,-5.71925433724E-03,+1.54747165961453E+00
-7.26563E-09,-5.87000810447E-03,+1.55752191076317E+00
-7.18750E-09,-6.09613875531E-03,+1.57008472469897E+00
-7.10938E-09,-6.32226940616E-03,+1.58013497584761E+00
-7.03125E-09,-6.54840005700E-03,+1.58767266420909E+00
-6.95313E-09,-6.69915382423E-03,+1.60023547814490E+00
-6.87500E-09,-6.92528447507E-03,+1.61028572929354E+00
-6.79688E-09,-7.07603824230E-03,+1.62033598044218E+00
-6.71875E-09,-7.30216889315E-03,+1.62787366880366E+00
-6.64063E-09,-7.45292266038E-03,+1.63792391995230E+00
-6.56250E-09,-7.67905331122E-03,+1.64546160831378E+00
-6.48438E-09,-7.82980707845E-03,+1.65551185946242E+00
-6.40625E-09,-7.98056084568E-03,+1.66304954782390E+00
-6.32813E-09,-8.13131461291E-03,+1.67058723618538E+00
-6.25000E-09,-8.28206838014E-03,+1.67812492454686E+00
-6.17188E-09,-8.35744526375E-03,+1.68566261290835E+00
-6.09375E-09,-8.50819903098E-03,+1.69068773848267E+00
-6.01563E-09,-8.65895279821E-03,+1.69822542684415E+00
-5.93750E-09,-8.73432968183E-03,+1.70325055241847E+00
-5.85938E-09,-8.80970656544E-03,+1.70827567799279E+00
-5.78125E-09,-8.88508344906E-03,+1.71078824077995E+00
-5.70313E-09,-8.88508344906E-03,+1.71581336635427E+00
-5.62500E-09,-8.96046033267E-03,+1.71832592914143E+00
-5.54688E-09,-8.96046033267E-03,+1.71848296431563E+00
-5.46875E-09,-8.96046033267E-03,+1.72083849192859E+00
-5.39063E-09,-8.96046033267E-03,+1.72335105471575E+00
-5.31250E-09,-8.96046033267E-03,+1.72350808988995E+00
-5.23438E-09,-8.88979450428E-03,+1.72099552710279E+00
-5.15625E-09,-8.81441762067E-03,+1.72099552710279E+00
-5.07813E-09,-8.80970656544E-03,+1.71848296431563E+00
-5.00000E-09,-8.73904073705E-03,+1.71597040152847E+00
-4.92188E-09,-8.66366385344E-03,+1.71345783874131E+00
-4.84375E-09,-8.51291008621E-03,+1.70843271316699E+00
-4.76563E-09,-8.43753320260E-03,+1.70340758759266E+00
-4.68750E-09,-8.36215631898E-03,+1.69838246201834E+00
-4.60938E-09,-8.28677943537E-03,+1.69335733644402E+00
-4.53125E-09,-8.13602566814E-03,+1.69084477365686E+00
-4.45313E-09,-8.06064878452E-03,+1.68581964808254E+00
-4.37500E-09,-7.98527190091E-03,+1.68079452250822E+00
-4.29688E-09,-7.90989501729E-03,+1.67325683414674E+00
-4.21875E-09,-7.75914125006E-03,+1.66823170857242E+00
-4.14063E-09,-7.68376436645E-03,+1.66069402021094E+00
-4.06250E-09,-7.60838748283E-03,+1.65315633184946E+00
-3.98438E-09,-7.53301059922E-03,+1.64561864348798E+00
-3.90625E-09,-7.38225683199E-03,+1.64059351791366E+00
-3.82813E-09,-7.30687994837E-03,+1.63305582955218E+00
-3.75000E-09,-7.23150306476E-03,+1.62300557840354E+00
-3.67188E-09,-7.15612618114E-03,+1.61546789004205E+00
-3.59375E-09,-7.00537241391E-03,+1.60793020168057E+00
-3.51563E-09,-6.92999553030E-03,+1.60039251331909E+00
-3.43750E-09,-6.85461864668E-03,+1.59285482495761E+00
-3.35938E-09,-6.70386487946E-03,+1.58280457380897E+00
-3.28125E-09,-6.55311111223E-03,+1.57526688544749E+00
-3.20313E-09,-6.40235734500E-03,+1.56772919708601E+00
-3.12500E-09,-6.32698046138E-03,+1.55767894593737E+00
-3.04688E-09,-6.25160357777E-03,+1.54762869478873E+00
-2.96875E-09,-6.02547292692E-03,+1.54009100642725E+00
-2.89063E-09,-5.87471915969E-03,+1.53004075527861E+00
-2.81250E-09,-5.72396539246E-03,+1.51999050412996E+00
-2.73438E-09,-5.57321162523E-03,+1.50994025298132E+00
-2.65625E-09,-5.42245785800E-03,+1.50240256461984E+00
-2.57813E-09,-5.27170409077E-03,+1.49235231347120E+00
-2.50000E-09,-5.12095032354E-03,+1.48230206232256E+00
-2.42188E-09,-4.97019655631E-03,+1.47225181117392E+00
-2.34375E-09,-4.74406590547E-03,+1.46471412281244E+00
-2.26563E-09,-4.59331213824E-03,+1.45466387166380E+00
-2.18750E-09,-4.44255837101E-03,+1.44461362051516E+00
-2.10938E-09,-4.29180460378E-03,+1.43456336936652E+00
-2.03125E-09,-4.06567395294E-03,+1.42702568100503E+00
-1.95313E-09,-3.91492018571E-03,+1.41697542985639E+00
-1.87500E-09,-3.68878953486E-03,+1.40692517870775E+00
-1.79688E-09,-3.53803576763E-03,+1.39687492755911E+00
-1.71875E-09,-3.31190511679E-03,+1.38933723919763E+00
-1.64063E-09,-3.16115134956E-03,+1.37928698804899E+00
-1.56250E-09,-2.93502069871E-03,+1.36672417411319E+00
-1.48438E-09,-2.70889004787E-03,+1.35667392296455E+00
-1.40625E-09,-2.48275939703E-03,+1.34662367181591E+00
-1.32813E-09,-2.25662874618E-03,+1.33406085788010E+00
-1.25000E-09,-2.03049809534E-03,+1.32401060673146E+00
-1.17188E-09,-1.80436744449E-03,+1.31396035558282E+00
-1.09375E-09,-1.50285991003E-03,+1.30139754164702E+00
-1.01563E-09,-1.20135237557E-03,+1.28883472771122E+00
-937.50E-12,-975.22172473E-06,+1.27627191377542E+00
-859.38E-12,-598.33730666E-06,+1.26370909983962E+00
-781.25E-12,-296.82977220E-06,+1.25114628590381E+00
-703.13E-12,+4.67776226E-06,+1.23607090918085E+00
-625.00E-12,+381.56218034E-06,+1.22350809524505E+00
-546.88E-12,+758.44659841E-06,+1.20843271852209E+00
-468.75E-12,+1.13533101649E-03,+1.19335734179913E+00
-390.63E-12,+1.51221543456E-03,+1.17828196507617E+00
-312.50E-12,+1.88909985263E-03,+1.16069402556604E+00
-234.38E-12,+2.26598427071E-03,+1.14561864884308E+00
-156.25E-12,+2.64286868878E-03,+1.13054327212012E+00
-78.13E-12,+3.01975310686E-03,+1.11546789539716E+00
-0.0E+00,+3.39663752493E-03,+1.09787995588704E+00
+78.12E-12,+3.77352194300E-03,+1.08280457916408E+00
+156.25E-12,+4.07502947746E-03,+1.06521663965395E+00
+234.37E-12,+4.45191389554E-03,+1.05014126293099E+00
+312.50E-12,+4.75342143000E-03,+1.03255332342087E+00
+390.62E-12,+5.13030584807E-03,+1.01747794669791E+00
+468.75E-12,+5.43181338253E-03,+1.00240256997495E+00
+546.87E-12,+5.73332091699E-03,+987.32719325199E-03
+625.00E-12,+5.95945156783E-03,+969.73925374186E-03
+703.12E-12,+6.18558221868E-03,+954.66387701890E-03
+781.25E-12,+6.41171286952E-03,+939.58850029594E-03
+859.37E-12,+6.63784352037E-03,+927.02568636014E-03
+937.50E-12,+6.93935105483E-03,+914.46287242434E-03
+1.01562E-09,+7.09010482205E-03,+901.90005848854E-03
+1.09375E-09,+7.31623547290E-03,+889.33724455274E-03
+1.17187E-09,+7.46698924013E-03,+876.77443061693E-03
+1.25000E-09,+7.54236612374E-03,+866.72417946829E-03
+1.32812E-09,+7.69311989097E-03,+859.18649110681E-03
+1.40625E-09,+7.84387365820E-03,+851.64880274533E-03
+1.48437E-09,+7.91925054182E-03,+844.11111438385E-03
+1.56250E-09,+7.99462742543E-03,+839.08598880953E-03
+1.64062E-09,+8.07000430905E-03,+831.54830044805E-03
+1.71875E-09,+8.14538119266E-03,+829.03573766089E-03
+1.79687E-09,+8.15009224789E-03,+824.01061208657E-03
+1.87500E-09,+8.22075807628E-03,+824.01061208657E-03
+1.95312E-09,+8.22546913150E-03,+824.01061208657E-03
+2.03125E-09,+8.22546913150E-03,+824.01061208657E-03
+2.10937E-09,+8.15009224789E-03,+824.01061208657E-03
+2.18750E-09,+8.15009224789E-03,+826.36613969953E-03
+2.26562E-09,+8.07471536427E-03,+828.87870248669E-03
+2.34375E-09,+7.99933848066E-03,+831.39126527385E-03
+2.42187E-09,+7.92396159704E-03,+836.41639084817E-03
+2.50000E-09,+7.84858471343E-03,+841.44151642249E-03
+2.57812E-09,+7.69783094620E-03,+848.97920478397E-03
+2.65625E-09,+7.54707717897E-03,+856.51689314545E-03
+2.73437E-09,+7.39632341174E-03,+864.05458150693E-03
+2.81250E-09,+7.17019276090E-03,+874.10483265558E-03
+2.89062E-09,+7.01943899367E-03,+884.15508380422E-03
+2.96875E-09,+6.79330834282E-03,+891.69277216570E-03
+3.04687E-09,+6.56717769198E-03,+901.74302331434E-03
+3.12500E-09,+6.34104704113E-03,+911.79327446298E-03
+3.20312E-09,+6.03953950667E-03,+921.84352561162E-03
+3.28125E-09,+5.81340885583E-03,+934.40633954742E-03
+3.35937E-09,+5.51190132137E-03,+944.45659069606E-03
+3.43750E-09,+5.28577067053E-03,+957.01940463187E-03
+3.51562E-09,+4.98426313607E-03,+969.58221856767E-03
+3.59375E-09,+4.68275560161E-03,+979.63246971631E-03
+3.67187E-09,+4.38124806715E-03,+992.19528365211E-03
+3.75000E-09,+4.15511741630E-03,+1.00475809758791E+00
+3.82812E-09,+3.92898676546E-03,+1.01732091152371E+00
+3.90625E-09,+3.62747923100E-03,+1.02988372545951E+00
+3.98437E-09,+3.40134858016E-03,+1.04244653939531E+00
+4.06250E-09,+3.09984104570E-03,+1.05500935333112E+00
+4.14062E-09,+2.87371039485E-03,+1.06757216726692E+00
+4.21875E-09,+2.64757974401E-03,+1.08013498120272E+00
+4.29687E-09,+2.42144909316E-03,+1.09521035792568E+00
+4.37500E-09,+2.19531844232E-03,+1.10777317186148E+00
+4.45312E-09,+2.04456467509E-03,+1.12033598579728E+00
+4.53125E-09,+1.81843402424E-03,+1.13289879973308E+00
+4.60937E-09,+1.66768025701E-03,+1.14546161366889E+00
+4.68750E-09,+1.44154960617E-03,+1.15802442760469E+00
+4.76562E-09,+1.29079583894E-03,+1.17058724154049E+00
+4.84375E-09,+1.06466518810E-03,+1.18315005547629E+00
+4.92187E-09,+913.91142087E-06,+1.19571286941209E+00
+5.00000E-09,+763.15765364E-06,+1.20827568334789E+00
+5.07812E-09,+612.40388641E-06,+1.22083849728369E+00
+5.15625E-09,+461.65011918E-06,+1.23340131121950E+00
+5.23437E-09,+310.89635195E-06,+1.24596412515530E+00
+5.31250E-09,+160.14258472E-06,+1.25852693909110E+00
+5.39062E-09,+9.38881749E-06,+1.27108975302690E+00
+5.46875E-09,-216.74183336E-06,+1.28365256696270E+00
+5.54687E-09,-367.49560059E-06,+1.29621538089850E+00
+5.62500E-09,-593.62625143E-06,+1.30877819483430E+00
+5.70312E-09,-744.38001866E-06,+1.32134100877011E+00
+5.78125E-09,-970.51066950E-06,+1.33390382270591E+00
+5.85937E-09,-1.12126443673E-03,+1.34395407385455E+00
+5.93750E-09,-1.42277197119E-03,+1.35651688779035E+00
+6.01562E-09,-1.64890262204E-03,+1.36907970172615E+00
+6.09375E-09,-1.87503327288E-03,+1.38164251566195E+00
+6.17187E-09,-2.17654080734E-03,+1.39420532959775E+00
+6.25000E-09,-2.40267145819E-03,+1.40676814353355E+00
+6.32812E-09,-2.70417899264E-03,+1.41681839468220E+00
+6.40625E-09,-3.00568652710E-03,+1.42938120861800E+00
+6.48437E-09,-3.30719406156E-03,+1.44194402255380E+00
+6.56250E-09,-3.53332471241E-03,+1.45450683648960E+00
+6.64062E-09,-3.91020913048E-03,+1.46706965042540E+00
+6.71875E-09,-4.21171666494E-03,+1.47963246436120E+00
+6.79687E-09,-4.51322419940E-03,+1.49219527829700E+00
+6.87500E-09,-4.89010861747E-03,+1.50475809223281E+00
+6.95312E-09,-5.19161615193E-03,+1.51983346895577E+00
+7.03125E-09,-5.49312368639E-03,+1.53239628289157E+00
+7.10937E-09,-5.87000810447E-03,+1.54495909682737E+00
+7.18750E-09,-6.17151563893E-03,+1.56003447355033E+00
+7.26562E-09,-6.47302317338E-03,+1.57510985027329E+00
+7.34375E-09,-6.77453070784E-03,+1.58767266420909E+00
+7.42187E-09,-7.07603824230E-03,+1.60023547814490E+00
+7.50000E-09,-7.30216889315E-03,+1.61279829208070E+00
+7.57812E-09,-7.52829954399E-03,+1.62787366880366E+00
+7.65625E-09,-7.75443019484E-03,+1.64294904552662E+00
+7.73437E-09,-7.98056084568E-03,+1.65551185946242E+00
+7.81250E-09,-8.20669149653E-03,+1.67058723618538E+00
+7.89062E-09,-8.35744526375E-03,+1.68315005012118E+00
+7.96875E-09,-8.50819903098E-03,+1.69571286405699E+00
+8.04687E-09,-8.65895279821E-03,+1.70827567799279E+00
+8.12500E-09,-8.73432968183E-03,+1.71832592914143E+00
+8.20312E-09,-8.80970656544E-03,+1.72837618029007E+00
+8.28125E-09,-8.88508344906E-03,+1.73842643143871E+00
+8.35937E-09,-8.96046033267E-03,+1.74847668258735E+00
+8.43750E-09,-8.96046033267E-03,+1.75852693373599E+00
+8.51562E-09,-8.96046033267E-03,+1.76606462209747E+00
+8.59375E-09,-9.03583721629E-03,+1.77108974767179E+00
+8.67187E-09,-9.03583721629E-03,+1.77611487324612E+00
+8.75000E-09,-9.03583721629E-03,+1.78113999882044E+00
+8.82812E-09,-9.03583721629E-03,+1.78365256160760E+00
+8.90625E-09,-9.03583721629E-03,+1.78616512439476E+00
+8.98437E-09,-8.96517138790E-03,+1.78632215956895E+00
+9.06250E-09,-8.96046033267E-03,+1.78632215956895E+00
+9.14062E-09,-8.96046033267E-03,+1.78380959678179E+00
+9.21875E-09,-8.96046033267E-03,+1.78129703399463E+00
+9.29687E-09,-8.96046033267E-03,+1.77627190842031E+00
